DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020656,Gibberellic acid,77-06-5,IXORZMNAPKEEDV-VYZICLRESA-N,"(1S,2S,4aR,4bR,7R,9aS,10S,10aR)-2,7-Dihydroxy-1-methyl-8-methylidene-13-oxo-1,2,4b,5,6,7,8,9,10,10a-decahydro-4a,1-(epoxymethano)-7,9a-methanobenzo[a]azulene-10-carboxylic acid",[H][C@@]12CC[C@@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)C=C[C@@]21OC3=O,"InChI=1S/C19H22O6/c1-9-7-17-8-18(9,24)5-3-10(17)19-6-4-11(20)16(2,15(23)25-19)13(19)12(17)14(21)22/h4,6,10-13,20,24H,1,3,5,7-8H2,2H3,(H,21,22)/t10-,11+,12-,13-,16-,17+,18-,19-/m1/s1",C19H22O6,346.379,346.141638,190,890,158,3,1,3/427,1.0,427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10959075,"1-Hydroxy-3-[(1H-indol-3-yl)methyl]-6,7,8,8a-tetrahydropyrrolo[1,2-a]pyrazin-4(3H)-one",38136-70-8,RYFZBPVMVYTEKZ-KBPBESRZSA-N,"(3S,8aS)-1-Hydroxy-3-[(1H-indol-3-yl)methyl]-6,7,8,8a-tetrahydropyrrolo[1,2-a]pyrazin-4(3H)-one",[H][C@@]12CCCN1C(=O)[C@]([H])(CC1=CNC3=CC=CC=C13)N=C2O,"InChI=1S/C16H17N3O2/c20-15-14-6-3-7-19(14)16(21)13(18-15)8-10-9-17-12-5-2-1-4-11(10)12/h1-2,4-5,9,13-14,17H,3,6-8H2,(H,18,20)/t13-,14-/m0/s1",C16H17N3O2,283.331,283.132077,12,,54,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80187020,Bikaverin,33390-21-5,ZOQMSOSJEWBMHP-UHFFFAOYSA-N,"6,11-Dihydroxy-3,8-dimethoxy-1-methyl-10H-benzo[b]xanthene-7,10,12-trione",COC1=CC2=C(C(C)=C1)C(=O)C1=C(O)C3=C(C(O)=C1O2)C(=O)C(OC)=CC3=O,"InChI=1S/C20H14O8/c1-7-4-8(26-2)5-10-12(7)17(23)15-18(24)13-9(21)6-11(27-3)16(22)14(13)19(25)20(15)28-10/h4-6,24-25H,1-3H3",C20H14O8,382.324,382.068867,26,29,36,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9043774,Ergotamine,113-15-5,XCGSFFUVFURLIX-VFGNJEKYSA-N,"5'alpha-Benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxoergotaman",CN1C[C@@H](C=C2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,"InChI=1S/C33H35N5O5/c1-32(35-29(39)21-15-23-22-10-6-11-24-28(22)20(17-34-24)16-25(23)36(2)18-21)31(41)38-26(14-19-8-4-3-5-9-19)30(40)37-13-7-12-27(37)33(38,42)43-32/h3-6,8-11,15,17,21,25-27,34,42H,7,12-14,16,18H2,1-2H3,(H,35,39)/t21-,25-,26+,27+,32-,33+/m1/s1",C33H35N5O5,581.673,581.263819,82,2282,57,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30893482,Cytochalasin B,14930-96-2,GBOGMAARMMDZGR-TYHYBEHESA-N,"(3E,5R,9R,11E,12aS,13S,15S,15aS,16S,18aS)-16-Benzyl-5,13-dihydroxy-9,15-dimethyl-14-methylidene-6,7,8,9,10,12a,13,14,15,15a,16,17-dodecahydro-2H-oxacyclotetradecino[2,3-d]isoindole-2,18(5H)-dione",[H][C@]12[C@H](CC3=CC=CC=C3)NC(=O)[C@]11OC(=O)\C=C\[C@H](O)CCC[C@@H](C)C\C=C\[C@@]1([H])[C@H](O)C(=C)[C@H]2C,"InChI=1S/C29H37NO5/c1-18-9-7-13-22(31)15-16-25(32)35-29-23(14-8-10-18)27(33)20(3)19(2)26(29)24(30-28(29)34)17-21-11-5-4-6-12-21/h4-6,8,11-12,14-16,18-19,22-24,26-27,31,33H,3,7,9-10,13,17H2,1-2H3,(H,30,34)/b14-8+,16-15+/t18-,19-,22-,23+,24+,26+,27-,29-/m1/s1",C29H37NO5,479.617,479.267173,61,,77,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020982,3-Nitropropionic acid,504-88-1,WBLZUCOIBUDNBV-UHFFFAOYSA-N,3-Nitropropanoic acid,OC(=O)CC[N+]([O-])=O,"InChI=1S/C3H5NO4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)",C3H5NO4,119.076,119.021858,109,779,177,,1,24/235,10.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20149268,Cochliodinol,11051-88-0,ZXRULNXZJSCTQQ-UHFFFAOYSA-N,"2,5-Dihydroxy-3,6-bis[5-(3-methylbut-2-en-1-yl)-1H-indol-3-yl]cyclohexa-2,5-diene-1,4-dione",CC(C)=CCC1=CC2=C(NC=C2C2=C(O)C(=O)C(C3=CNC4=C3C=C(CC=C(C)C)C=C4)=C(O)C2=O)C=C1,"InChI=1S/C32H30N2O4/c1-17(2)5-7-19-9-11-25-21(13-19)23(15-33-25)27-29(35)31(37)28(32(38)30(27)36)24-16-34-26-12-10-20(14-22(24)26)8-6-18(3)4/h5-6,9-16,33-35,38H,7-8H2,1-4H3",C32H30N2O4,506.602,506.220557,12,1,29,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70970145,Elymoclavine,548-43-6,DAVNRFCJMIONPO-UKRRQHHQSA-N,"(6-Methyl-8,9-didehydroergolin-8-yl)methanol",[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C=C(CO)CN2C,"InChI=1S/C16H18N2O/c1-18-8-10(9-19)5-13-12-3-2-4-14-16(12)11(7-17-14)6-15(13)18/h2-5,7,13,15,17,19H,6,8-9H2,1H3/t13-,15-/m1/s1",C16H18N2O,254.333,254.141913,28,,15,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021067,Nivalenol,23282-20-4,UKOTXHQERFPCBU-XBXCNEFVSA-N,"3alpha,4beta,7alpha,15-Tetrahydroxy-12,13-epoxytrichothec-9-en-8-one",CC1=C[C@H]2O[C@@H]3[C@H](O)[C@@H](O)[C@@](C)([C@]33CO3)[C@@]2(CO)[C@H](O)C1=O,"InChI=1S/C15H20O7/c1-6-3-7-14(4-16,11(20)8(6)17)13(2)10(19)9(18)12(22-7)15(13)5-21-15/h3,7,9-12,16,18-20H,4-5H2,1-2H3/t7-,9-,10-,11-,12-,13-,14-,15+/m1/s1",C15H20O7,312.318,312.120903,56,224,27,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70672955,"4,6'-Dihydroxy-2',5',5',8a'-tetramethyl-3',4',4a',5',6',7,7',8,8',8a'-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-6(3H)-one",163391-76-2,ZSVLMDBFFSSVAK-UHFFFAOYSA-N,"4,6'-Dihydroxy-2',5',5',8'a-tetramethyl-3',4',4'a,5',6',7,7',8,8',8'a-decahydro-2'H-spiro[furo[2,3-e]isoindole-2,1'-naphthalen]-6(3H)-one",CC1CCC2C(C)(C)C(O)CCC2(C)C11CC2=C(O)C=C3C(=O)NCC3=C2O1,"InChI=1S/C23H31NO4/c1-12-5-6-17-21(2,3)18(26)7-8-22(17,4)23(12)10-14-16(25)9-13-15(19(14)28-23)11-24-20(13)27/h9,12,17-18,25-26H,5-8,10-11H2,1-4H3,(H,24,27)",C23H31NO4,385.504,385.225308,3,,10,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90992485,"5-Ethyl-2,11,14,20,23,29,32-heptamethyl-4,13,22,31,37,38,39,40-octaoxapentacyclo[32.2.1.1~7,10~.1~16,19~.1~25,28~]tetracontane-3,12,21,30-tetrone",7182-54-9,YPUPRVWRYDPGCW-UHFFFAOYSA-N,"5-Ethyl-2,11,14,20,23,29,32-heptamethyl-4,13,22,31,37,38,39,40-octaoxapentacyclo[32.2.1.1~7,10~.1~16,19~.1~25,28~]tetracontane-3,12,21,30-tetrone",CCC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1,"InChI=1S/C41H66O12/c1-9-29-21-33-13-17-36(52-33)27(7)40(44)48-23(3)19-31-11-15-34(50-31)25(5)38(42)46-22(2)18-30-10-14-35(49-30)26(6)39(43)47-24(4)20-32-12-16-37(51-32)28(8)41(45)53-29/h22-37H,9-21H2,1-8H3",C41H66O12,750.967,750.455428,9,,16,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8037099,Cytochalasin D,22144-77-0,SDZRWUKZFQQKKV-ICOFXKMRSA-N,"(3S,3aR,6aR,7E,10S,12R,13E,15R,15aR)-3-Benzyl-6,12-dihydroxy-4,10,12-trimethyl-5-methylidene-1,11-dioxo-2,3,3a,4,5,6,6a,9,10,11,12,15-dodecahydro-1H-cycloundeca[d]isoindol-15-yl acetate (incorrect con
figuration definition!)",C[C@H]1[C@H]2[C@H](CC3=CC=CC=C3)NC(=O)[C@@]22[C@@H](\C=C\C[C@H](C)C(=O)[C@](C)(O)\C=C\[C@H]2OC(C)=O)C(O)C1=C,"InChI=1S/C30H37NO6/c1-17-10-9-13-22-26(33)19(3)18(2)25-23(16-21-11-7-6-8-12-21)31-28(35)30(22,25)24(37-20(4)32)14-15-29(5,36)27(17)34/h6-9,11-15,17-18,22-26,33,36H,3,10,16H2,1-2,4-5H3,(H,31,35)/b13-9+,15-14+/t17-,18+,22-,23-,24+,25-,26?,29+,30+/m0/s1",C30H37NO6,507.627,507.262088,61,2714,5,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80893275,Fumiquinazoline C,140924-01-2,POEYRUBMWIOMTB-LTQSKDJASA-N,"(1S,2'S,3S,5R,9'aS)-1,2'-Dimethyl-1',4,5,9'a-tetrahydrospiro[1,5-(epiminomethano)[1,4]oxazepino[3,4-b]quinazoline-3,9'-imidazo[1,2-a]indole]-3',7,13(1H,2'H)-trione",[H][C@]12N[C@@H](C)C(=O)N1C1=C(C=CC=C1)[C@@]21C[C@H]2N3C(=O)C4=C(C=CC=C4)N=C3[C@@](C)(NC2=O)O1,"InChI=1S/C24H21N5O4/c1-12-19(31)28-16-10-6-4-8-14(16)24(22(28)25-12)11-17-18(30)27-23(2,33-24)21-26-15-9-5-3-7-13(15)20(32)29(17)21/h3-10,12,17,22,25H,11H2,1-2H3,(H,27,30)/t12-,17+,22-,23-,24-/m0/s1",C24H21N5O4,443.463,443.159354,8,,12,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8046323,Ergometrine,60-79-7,WVVSZNPYNCNODU-XTQGRXLLSA-N,"N-[(2S)-1-Hydroxypropan-2-yl]-6-methyl-9,10-didehydroergoline-8beta-carboxamide",C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1,"InChI=1S/C19H23N3O2/c1-11(10-23)21-19(24)13-6-15-14-4-3-5-16-18(14)12(8-20-16)7-17(15)22(2)9-13/h3-6,8,11,13,17,20,23H,7,9-10H2,1-2H3,(H,21,24)/t11-,13+,17+/m0/s1",C19H23N3O2,325.412,325.179027,96,1589,53,,1,3/79,4.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70893264,Tentoxin,28540-82-1,SIIRBDOFKDACOK-LFXZBHHUSA-N,"(3S,6S,12Z)-12-Benzylidene-1,6,7-trimethyl-3-(2-methylpropyl)-1,4,7,10-tetraazacyclododecane-2,5,8,11-tetrone",CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)CNC(=O)\C(=C\C2=CC=CC=C2)N(C)C1=O,"InChI=1S/C22H30N4O4/c1-14(2)11-17-22(30)26(5)18(12-16-9-7-6-8-10-16)21(29)23-13-19(27)25(4)15(3)20(28)24-17/h6-10,12,14-15,17H,11,13H2,1-5H3,(H,23,29)(H,24,28)/b18-12-/t15-,17-/m0/s1",C22H30N4O4,414.506,414.226705,32,,31,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5040966,Anisomycin,22862-76-6,YKJYKKNCCRKFSL-RDBSUJKOSA-N,"(2R,3S,4S)-4-Hydroxy-2-[(4-methoxyphenyl)methyl]pyrrolidin-3-yl acetate",COC1=CC=C(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)C=C1,"InChI=1S/C14H19NO4/c1-9(16)19-14-12(15-8-13(14)17)7-10-3-5-11(18-2)6-4-10/h3-6,12-15,17H,7-8H2,1-2H3/t12-,13+,14+/m1/s1",C14H19NO4,265.309,265.131408,79,1201,147,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30164629,"(7,10'-Bi-4H-naphtho(2,3-b)pyran)-4,4'-dione, 5,5'-dihydroxy-6,6',8,8'-tetramethoxy-2,2'-dimethyl-",15085-74-2,QAHRSPAZSGMZMT-UHFFFAOYSA-N,"5,5'-Dihydroxy-6,6',8,8'-tetramethoxy-2,2'-dimethyl-4H,4'H-[7,10'-binaphtho[2,3-b]pyran]-4,4'-dione",COC1=CC2=C(C(O)=C3C(=O)C=C(C)OC3=C2C2=C(OC)C3=C(O)C4=C(OC(C)=CC4=O)C=C3C=C2OC)C(OC)=C1,"InChI=1S/C32H26O10/c1-13-7-18(33)26-22(41-13)10-15-9-20(38-4)28(31(40-6)23(15)29(26)35)25-17-11-16(37-3)12-21(39-5)24(17)30(36)27-19(34)8-14(2)42-32(25)27/h7-12,35-36H,1-6H3",C32H26O10,570.55,570.152597,12,,19,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7042691,Geldanamycin,30562-34-6,QTQAWLPCGQOSGP-KSRBKZBZSA-N,"(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,"InChI=1S/C29H40N2O9/c1-15-11-19-25(34)20(14-21(32)27(19)39-7)31-28(35)16(2)9-8-10-22(37-5)26(40-29(30)36)18(4)13-17(3)24(33)23(12-15)38-6/h8-10,13-15,17,22-24,26,33H,11-12H2,1-7H3,(H2,30,36)(H,31,35)/b10-8-,16-9+,18-13+/t15-,17+,22+,23+,24-,26+/m1/s1",C29H40N2O9,560.644,560.273381,59,1051,100,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80891852,Alternaric acid,10088-62-7,KMEVEPGHUURWPL-KBUHGEJUSA-N,"4,5-Dideoxy-4-ethyl-2-C-{(1E)-7-[(6R)-4-hydroxy-6-methyl-2-oxo-5,6-dihydro-2H-pyran-3-yl]-4-methylidene-7-oxohept-1-en-1-yl}-D-arabinonic acid",CC[C@H](C)[C@@H](O)[C@@](O)(\C=C\CC(=C)CCC(=O)C1=C(O)C[C@@H](C)OC1=O)C(O)=O,"InChI=1S/C21H30O8/c1-5-13(3)18(24)21(28,20(26)27)10-6-7-12(2)8-9-15(22)17-16(23)11-14(4)29-19(17)25/h6,10,13-14,18,23-24,28H,2,5,7-9,11H2,1,3-4H3,(H,26,27)/b10-6+/t13-,14+,18+,21-/m0/s1",C21H30O8,410.463,410.194068,7,,4,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80891857,Fumonisin B2,116355-84-1,UXDPXZQHTDAXOZ-STOIETHLSA-N,"(2R,2'R)-2,2'-{[(5R,6R,7S,9S,16R,18S,19S)-19-Amino-16,18-dihydroxy-5,9-dimethylicosane-6,7-diyl]bis[oxy(2-oxoethane-2,1-diyl)]}dibutanedioic acid",CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)CCCCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O,"InChI=1S/C34H59NO14/c1-5-6-12-21(3)32(49-31(43)18-24(34(46)47)16-29(40)41)27(48-30(42)17-23(33(44)45)15-28(38)39)14-20(2)11-9-7-8-10-13-25(36)19-26(37)22(4)35/h20-27,32,36-37H,5-19,35H2,1-4H3,(H,38,39)(H,40,41)(H,44,45)(H,46,47)/t20-,21+,22-,23+,24+,25+,26-,27-,32+/m0/s1",C34H59NO14,705.839,705.393556,41,,39,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50157250,Aurofusarin,13191-64-5,VSWWTKVILIZDGX-UHFFFAOYSA-N,"5,5'-Dihydroxy-8,8'-dimethoxy-2,2'-dimethyl-4H,4'H-[7,7'-binaphtho[2,3-b]pyran]-4,4',6,6',9,9'-hexone",COC1=C(C(=O)C2=C(O)C3=C(OC(C)=CC3=O)C=C2C1=O)C1=C(OC)C(=O)C2=CC3=C(C(=O)C=C(C)O3)C(O)=C2C1=O,"InChI=1S/C30H18O12/c1-9-5-13(31)19-15(41-9)7-11-17(25(19)35)27(37)21(29(39-3)23(11)33)22-28(38)18-12(24(34)30(22)40-4)8-16-20(26(18)36)14(32)6-10(2)42-16/h5-8,35-36H,1-4H3",C30H18O12,570.462,570.079826,19,19,34,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8040642,Wortmannin,19545-26-7,QDLHCMPXEPAAMD-QAIWCSMKSA-N,"(1S,6bR,9aS,11R,11bR)-1-(Methoxymethyl)-9a,11b-dimethyl-3,6,9-trioxo-1,6,6b,7,8,9,9a,10,11,11b-decahydro-3H-furo[4,3,2-de]indeno[4,5-h][2]benzopyran-11-yl acetate",COC[C@H]1OC(=O)C2=COC3=C2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O,"InChI=1S/C23H24O8/c1-10(24)30-13-7-22(2)12(5-6-14(22)25)16-18(13)23(3)15(9-28-4)31-21(27)11-8-29-20(17(11)23)19(16)26/h8,12-13,15H,5-7,9H2,1-4H3/t12-,13+,15+,22-,23-/m0/s1",C23H24O8,428.437,428.147118,58,3796,119,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10170425,Zinniol,17811-28-8,DUMQPTRUYCCSEZ-UHFFFAOYSA-N,"{3-Methoxy-4-methyl-5-[(3-methylbut-2-en-1-yl)oxy]-1,2-phenylene}dimethanol",COC1=C(CO)C(CO)=CC(OCC=C(C)C)=C1C,"InChI=1S/C15H22O4/c1-10(2)5-6-19-14-7-12(8-16)13(9-17)15(18-4)11(14)3/h5,7,16-17H,6,8-9H2,1-4H3",C15H22O4,266.337,266.151809,17,6,36,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90957211,"6,8-Dihydroxy-3-[(6-methyloxan-2-yl)methyl]-3,4-dihydro-1H-2-benzopyran-1-one",35818-31-6,WOMKDMUZNBFXKG-UHFFFAOYSA-N,"6,8-Dihydroxy-3-[(6-methyloxan-2-yl)methyl]-3,4-dihydro-1H-2-benzopyran-1-one",CC1CCCC(CC2CC3=CC(O)=CC(O)=C3C(=O)O2)O1,"InChI=1S/C16H20O5/c1-9-3-2-4-12(20-9)8-13-6-10-5-11(17)7-14(18)15(10)16(19)21-13/h5,7,9,12-13,17-18H,2-4,6,8H2,1H3",C16H20O5,292.331,292.131074,11,,12,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50893989,Ergosine,561-94-4,NESVMZOPWPCFAU-ZPRCMDFASA-N,"12'-Hydroxy-2'-methyl-5'alpha-(2-methylpropyl)-3',6',18-trioxoergotaman",[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,"InChI=1S/C30H37N5O5/c1-16(2)11-23-27(37)34-10-6-9-24(34)30(39)35(23)28(38)29(3,40-30)32-26(36)18-12-20-19-7-5-8-21-25(19)17(14-31-21)13-22(20)33(4)15-18/h5,7-8,12,14,16,18,22-24,31,39H,6,9-11,13,15H2,1-4H3,(H,32,36)/t18-,22-,23+,24+,29-,30+/m1/s1",C30H37N5O5,547.656,547.279469,31,,35,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4041070,Mycophenolic acid,24280-93-1,HPNSFSBZBAHARI-RUDMXATFSA-N,"(4E)-6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4-methylhex-4-enoic acid",COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(O)=O,"InChI=1S/C17H20O6/c1-9(5-7-13(18)19)4-6-11-15(20)14-12(8-23-17(14)21)10(2)16(11)22-3/h4,20H,5-8H2,1-3H3,(H,18,19)/b9-4+",C17H20O6,320.341,320.125988,126,6800,256,,1,56/235,24.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00145263,Norsolorinic acid,10254-99-6,XIJDBHLQUYAZJI-UHFFFAOYSA-N,"2-Hexanoyl-1,3,6,8-tetrahydroxyanthracene-9,10-dione",CCCCCC(=O)C1=C(O)C=C2C(=O)C3=C(C(O)=CC(O)=C3)C(=O)C2=C1O,"InChI=1S/C20H18O7/c1-2-3-4-5-12(22)17-14(24)8-11-16(20(17)27)19(26)15-10(18(11)25)6-9(21)7-13(15)23/h6-8,21,23-24,27H,2-5H2,1H3",C20H18O7,370.357,370.105253,18,28,27,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10218477,Nonactin,6833-84-7,RMIXHJPMNBXMBU-QIIXEHPYSA-N,"(1R,2R,5R,7R,10S,11S,14S,16S,19R,20R,23R,25R,28S,29S,32S,34S)-2,5,11,14,20,23,29,32-Octamethyl-4,13,22,31,37,38,39,40-octaoxapentacyclo[32.2.1.1~7,10~.1~16,19~.1~25,28~]tetracontane-3,12,21,30-tetrone",C[C@H]1C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@H](C)C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O1,"InChI=1S/C40H64O12/c1-21-17-29-9-13-34(49-29)26(6)38(42)46-23(3)19-31-11-15-36(51-31)28(8)40(44)48-24(4)20-32-12-16-35(52-32)27(7)39(43)47-22(2)18-30-10-14-33(50-30)25(5)37(41)45-21/h21-36H,9-20H2,1-8H3/t21-,22+,23+,24-,25-,26+,27+,28-,29-,30+,31+,32-,33-,34+,35+,36-",C40H64O12,736.94,736.439778,43,96,50,,4, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60891850,3-Acetyldeoxynivalenol,50722-38-8,ADFIQZBYNGPCGY-HTJQZXIKSA-N,"7alpha,15-Dihydroxy-8-oxo-12,13-epoxytrichothec-9-en-3alpha-yl acetate",[H][C@@]12O[C@]3([H])C=C(C)C(=O)[C@@H](O)[C@]3(CO)[C@@](C)(C[C@H]1OC(C)=O)[C@]21CO1,"InChI=1S/C17H22O7/c1-8-4-11-16(6-18,13(21)12(8)20)15(3)5-10(23-9(2)19)14(24-11)17(15)7-22-17/h4,10-11,13-14,18,21H,5-7H2,1-3H3/t10-,11-,13-,14-,15-,16-,17+/m1/s1",C17H22O7,338.356,338.136553,23,,30,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70955659,"3,4,15-Trihydroxy-12,13-epoxytrichothec-9-en-8-yl 3-methylbutanoate",34114-98-2,DDAUKBBLCGQHIP-VFVREVADSA-N,"(3R,4S,12xi)-3,4,15-Trihydroxy-12,13-epoxytrichothec-9-en-8alpha-yl 3-methylbutanoate",[H][C@@]1(O)[C@@]([H])(O)[C@@]2(C)C3(CO3)[C@]1([H])O[C@]1([H])C=C(C)[C@]([H])(C[C@]21CO)OC(=O)CC(C)C,"InChI=1S/C20H30O7/c1-10(2)5-14(22)26-12-7-19(8-21)13(6-11(12)3)27-17-15(23)16(24)18(19,4)20(17)9-25-20/h6,10,12-13,15-17,21,23-24H,5,7-9H2,1-4H3/t12-,13+,15+,16+,17+,18+,19+,20?/m0/s1",C20H30O7,382.453,382.199153,12,,9,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40975627,"(6-Methyl-9,10-didehydroergolin-8-yl)methanol",602-85-7,BIXJFIJYBLJTMK-UHFFFAOYSA-N,"(6-Methyl-9,10-didehydroergolin-8-yl)methanol",CN1CC(CO)C=C2C1CC1=CNC3=CC=CC2=C13,"InChI=1S/C16H18N2O/c1-18-8-10(9-19)5-13-12-3-2-4-14-16(12)11(7-17-14)6-15(13)18/h2-5,7,10,15,17,19H,6,8-9H2,1H3",C16H18N2O,254.333,254.141913,31,,28,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30679783,"10b-(2-Methylbut-3-en-2-yl)-3-(2-methylpropyl)-6,10b,11,11a-tetrahydro-2H-pyrazino[1',2':1,5]pyrrolo[2,3-b]indole-1,4(3H,5aH)-dione",215121-47-4,HAXPBJUEOMQIJN-UHFFFAOYSA-N,"10b-(2-Methylbut-3-en-2-yl)-3-(2-methylpropyl)-6,10b,11,11a-tetrahydro-2H-pyrazino[1',2':1,5]pyrrolo[2,3-b]indole-1,4(3H,5aH)-dione",CC(C)CC1NC(=O)C2CC3(C(NC4=CC=CC=C34)N2C1=O)C(C)(C)C=C,"InChI=1S/C22H29N3O2/c1-6-21(4,5)22-12-17-18(26)23-16(11-13(2)3)19(27)25(17)20(22)24-15-10-8-7-9-14(15)22/h6-10,13,16-17,20,24H,1,11-12H2,2-5H3,(H,23,26)",C22H29N3O2,367.493,367.225977,3,,,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40891853,Cercosporin,35082-49-6,JWFLIMIGORGZMQ-GHMZBOCLSA-N,"6,12-Dihydroxy-8,9-bis[(2R)-2-hydroxypropyl]-7,10-dimethoxy-2H-perylo[1,12-def][1,3]dioxepine-5,11-dione",COC1=C(C[C@@H](C)O)C2=C3C(C[C@@H](C)O)=C(OC)C(=O)C4=C(O)C=C5OCOC6=CC(=O)C(=C1O)C2=C6C5=C34,"InChI=1S/C29H26O10/c1-10(30)5-12-18-19-13(6-11(2)31)29(37-4)27(35)21-15(33)8-17-23(25(19)21)22-16(38-9-39-17)7-14(32)20(24(18)22)26(34)28(12)36-3/h7-8,10-11,30-32,35H,5-6,9H2,1-4H3/t10-,11-/m1/s1",C29H26O10,534.517,534.152597,21,,24,,2, ,,
